sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels,raw_anomaly_score,anomaly_score_0_100
synthetic_form_00658,a01-014x,data\synthetic_form_anomalies\images\synthetic_form_00658.png,data\synthetic_form_anomalies\masks\synthetic_form_00658_mask.png,blur,1,2882,0.96313864,44.809807
synthetic_form_00659,m04-152,data\synthetic_form_anomalies\images\synthetic_form_00659.png,data\synthetic_form_anomalies\masks\synthetic_form_00659_mask.png,thickening,1,1885,0.68079454,26.212004
synthetic_form_00660,g04-098,data\synthetic_form_anomalies\images\synthetic_form_00660.png,data\synthetic_form_anomalies\masks\synthetic_form_00660_mask.png,thickening,1,3172,0.59131736,20.318205
synthetic_form_00661,j06-022,data\synthetic_form_anomalies\images\synthetic_form_00661.png,data\synthetic_form_anomalies\masks\synthetic_form_00661_mask.png,thickening,1,8726,0.91663265,41.746494
synthetic_form_00662,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00662.png,data\synthetic_form_anomalies\masks\synthetic_form_00662_mask.png,thinning,1,3169,0.52028173,15.63914
synthetic_form_00663,p02-121,data\synthetic_form_anomalies\images\synthetic_form_00663.png,data\synthetic_form_anomalies\masks\synthetic_form_00663_mask.png,thickening,1,4930,0.6876991,26.666801
synthetic_form_00664,b05-042,data\synthetic_form_anomalies\images\synthetic_form_00664.png,data\synthetic_form_anomalies\masks\synthetic_form_00664_mask.png,thickening,1,8813,0.8518005,37.476044
synthetic_form_00665,k07-185,data\synthetic_form_anomalies\images\synthetic_form_00665.png,data\synthetic_form_anomalies\masks\synthetic_form_00665_mask.png,thinning,1,9910,0.77549255,32.44969
synthetic_form_00666,e01-025,data\synthetic_form_anomalies\images\synthetic_form_00666.png,data\synthetic_form_anomalies\masks\synthetic_form_00666_mask.png,blur,1,11127,0.9151528,41.649017
synthetic_form_00667,f04-011,data\synthetic_form_anomalies\images\synthetic_form_00667.png,data\synthetic_form_anomalies\masks\synthetic_form_00667_mask.png,thickening,1,3861,0.8333665,36.26181
synthetic_form_00668,b05-062,data\synthetic_form_anomalies\images\synthetic_form_00668.png,data\synthetic_form_anomalies\masks\synthetic_form_00668_mask.png,thickening,1,2953,0.69042844,26.846582
synthetic_form_00669,g06-050i,data\synthetic_form_anomalies\images\synthetic_form_00669.png,data\synthetic_form_anomalies\masks\synthetic_form_00669_mask.png,thickening,1,4629,0.98261935,46.092983
synthetic_form_00670,g02-059,data\synthetic_form_anomalies\images\synthetic_form_00670.png,data\synthetic_form_anomalies\masks\synthetic_form_00670_mask.png,dropout,1,6805,0.38663617,6.8360023
synthetic_form_00671,e01-081,data\synthetic_form_anomalies\images\synthetic_form_00671.png,data\synthetic_form_anomalies\masks\synthetic_form_00671_mask.png,blur,1,5821,0.69392735,27.077051
synthetic_form_00672,p03-004,data\synthetic_form_anomalies\images\synthetic_form_00672.png,data\synthetic_form_anomalies\masks\synthetic_form_00672_mask.png,thinning,1,3967,0.76692957,31.885656
synthetic_form_00673,b06-068,data\synthetic_form_anomalies\images\synthetic_form_00673.png,data\synthetic_form_anomalies\masks\synthetic_form_00673_mask.png,blur,1,22880,1.0212353,48.636597
synthetic_form_00674,g06-026b,data\synthetic_form_anomalies\images\synthetic_form_00674.png,data\synthetic_form_anomalies\masks\synthetic_form_00674_mask.png,blur,1,1444,0.46963108,12.302817
synthetic_form_00675,c03-016e,data\synthetic_form_anomalies\images\synthetic_form_00675.png,data\synthetic_form_anomalies\masks\synthetic_form_00675_mask.png,thinning,1,15197,0.93682873,43.076794
synthetic_form_00676,g07-022a,data\synthetic_form_anomalies\images\synthetic_form_00676.png,data\synthetic_form_anomalies\masks\synthetic_form_00676_mask.png,thickening,1,18938,0.87070733,38.72142
synthetic_form_00677,a04-027,data\synthetic_form_anomalies\images\synthetic_form_00677.png,data\synthetic_form_anomalies\masks\synthetic_form_00677_mask.png,thinning,1,7948,0.5564621,18.022316
synthetic_form_00678,g06-026k,data\synthetic_form_anomalies\images\synthetic_form_00678.png,data\synthetic_form_anomalies\masks\synthetic_form_00678_mask.png,blur,1,6108,0.9641438,44.876015
synthetic_form_00679,a05-039,data\synthetic_form_anomalies\images\synthetic_form_00679.png,data\synthetic_form_anomalies\masks\synthetic_form_00679_mask.png,dropout,1,6432,0.9632308,44.815872
synthetic_form_00680,b04-169,data\synthetic_form_anomalies\images\synthetic_form_00680.png,data\synthetic_form_anomalies\masks\synthetic_form_00680_mask.png,thickening,1,19697,0.559773,18.240404
synthetic_form_00681,g07-014b,data\synthetic_form_anomalies\images\synthetic_form_00681.png,data\synthetic_form_anomalies\masks\synthetic_form_00681_mask.png,dropout,1,10301,0.75177246,30.88727
synthetic_form_00682,r02-006,data\synthetic_form_anomalies\images\synthetic_form_00682.png,data\synthetic_form_anomalies\masks\synthetic_form_00682_mask.png,dropout,1,3664,0.44152042,10.451189
synthetic_form_00683,n06-074,data\synthetic_form_anomalies\images\synthetic_form_00683.png,data\synthetic_form_anomalies\masks\synthetic_form_00683_mask.png,thinning,1,2264,0.61507803,21.883305
synthetic_form_00684,e04-008,data\synthetic_form_anomalies\images\synthetic_form_00684.png,data\synthetic_form_anomalies\masks\synthetic_form_00684_mask.png,thickening,1,4834,0.9257562,42.347454
synthetic_form_00685,m02-095,data\synthetic_form_anomalies\images\synthetic_form_00685.png,data\synthetic_form_anomalies\masks\synthetic_form_00685_mask.png,dropout,1,4553,0.7752442,32.433334
synthetic_form_00686,g06-031r,data\synthetic_form_anomalies\images\synthetic_form_00686.png,data\synthetic_form_anomalies\masks\synthetic_form_00686_mask.png,thickening,1,8022,0.8495789,37.32971
synthetic_form_00687,e04-043,data\synthetic_form_anomalies\images\synthetic_form_00687.png,data\synthetic_form_anomalies\masks\synthetic_form_00687_mask.png,thinning,1,4929,0.46425316,11.948578
synthetic_form_00688,m04-072,data\synthetic_form_anomalies\images\synthetic_form_00688.png,data\synthetic_form_anomalies\masks\synthetic_form_00688_mask.png,dropout,1,4992,0.8296883,36.01953
synthetic_form_00689,p03-121,data\synthetic_form_anomalies\images\synthetic_form_00689.png,data\synthetic_form_anomalies\masks\synthetic_form_00689_mask.png,dropout,1,8962,0.50971645,14.9432125
synthetic_form_00690,f07-084a,data\synthetic_form_anomalies\images\synthetic_form_00690.png,data\synthetic_form_anomalies\masks\synthetic_form_00690_mask.png,dropout,1,5387,0.81345844,34.95048
synthetic_form_00691,e02-025,data\synthetic_form_anomalies\images\synthetic_form_00691.png,data\synthetic_form_anomalies\masks\synthetic_form_00691_mask.png,thinning,1,6418,0.8050892,34.3992
synthetic_form_00692,e04-062,data\synthetic_form_anomalies\images\synthetic_form_00692.png,data\synthetic_form_anomalies\masks\synthetic_form_00692_mask.png,blur,1,28590,1.219241,61.67909
synthetic_form_00693,l04-066,data\synthetic_form_anomalies\images\synthetic_form_00693.png,data\synthetic_form_anomalies\masks\synthetic_form_00693_mask.png,thinning,1,6015,0.904097,40.920776
synthetic_form_00694,e01-102,data\synthetic_form_anomalies\images\synthetic_form_00694.png,data\synthetic_form_anomalies\masks\synthetic_form_00694_mask.png,thinning,1,4592,1.2927446,66.52072
synthetic_form_00695,g01-043,data\synthetic_form_anomalies\images\synthetic_form_00695.png,data\synthetic_form_anomalies\masks\synthetic_form_00695_mask.png,blur,1,1677,0.86178875,38.133965
synthetic_form_00696,r03-096,data\synthetic_form_anomalies\images\synthetic_form_00696.png,data\synthetic_form_anomalies\masks\synthetic_form_00696_mask.png,thickening,1,9784,1.0353296,49.564976
synthetic_form_00697,p02-115,data\synthetic_form_anomalies\images\synthetic_form_00697.png,data\synthetic_form_anomalies\masks\synthetic_form_00697_mask.png,thinning,1,9878,0.5554308,17.954386
synthetic_form_00698,h06-085,data\synthetic_form_anomalies\images\synthetic_form_00698.png,data\synthetic_form_anomalies\masks\synthetic_form_00698_mask.png,dropout,1,2262,0.81192666,34.849583
synthetic_form_00699,a02-046,data\synthetic_form_anomalies\images\synthetic_form_00699.png,data\synthetic_form_anomalies\masks\synthetic_form_00699_mask.png,thinning,1,5686,0.72384757,29.047876
synthetic_form_00700,j04-111,data\synthetic_form_anomalies\images\synthetic_form_00700.png,data\synthetic_form_anomalies\masks\synthetic_form_00700_mask.png,thinning,1,1651,0.8671966,38.490173
synthetic_form_00701,f07-046a,data\synthetic_form_anomalies\images\synthetic_form_00701.png,data\synthetic_form_anomalies\masks\synthetic_form_00701_mask.png,thickening,1,17435,0.6220793,22.344475
synthetic_form_00702,b06-064,data\synthetic_form_anomalies\images\synthetic_form_00702.png,data\synthetic_form_anomalies\masks\synthetic_form_00702_mask.png,thickening,1,3316,0.9763081,45.677273
synthetic_form_00703,g04-003,data\synthetic_form_anomalies\images\synthetic_form_00703.png,data\synthetic_form_anomalies\masks\synthetic_form_00703_mask.png,thickening,1,11681,0.2965083,0.8993454
synthetic_form_00704,e07-098,data\synthetic_form_anomalies\images\synthetic_form_00704.png,data\synthetic_form_anomalies\masks\synthetic_form_00704_mask.png,dropout,1,4709,0.9798657,45.911606
synthetic_form_00705,m04-222,data\synthetic_form_anomalies\images\synthetic_form_00705.png,data\synthetic_form_anomalies\masks\synthetic_form_00705_mask.png,thinning,1,5351,0.5748934,19.236372
synthetic_form_00706,d01-085,data\synthetic_form_anomalies\images\synthetic_form_00706.png,data\synthetic_form_anomalies\masks\synthetic_form_00706_mask.png,dropout,1,7449,1.2536377,63.944775
synthetic_form_00707,f01-081,data\synthetic_form_anomalies\images\synthetic_form_00707.png,data\synthetic_form_anomalies\masks\synthetic_form_00707_mask.png,thinning,1,8792,0.8043577,34.351017
synthetic_form_00708,r02-081,data\synthetic_form_anomalies\images\synthetic_form_00708.png,data\synthetic_form_anomalies\masks\synthetic_form_00708_mask.png,dropout,1,12518,0.5824416,19.733568
synthetic_form_00709,k07-185,data\synthetic_form_anomalies\images\synthetic_form_00709.png,data\synthetic_form_anomalies\masks\synthetic_form_00709_mask.png,blur,1,10250,0.78369224,32.989803
synthetic_form_00710,m01-131,data\synthetic_form_anomalies\images\synthetic_form_00710.png,data\synthetic_form_anomalies\masks\synthetic_form_00710_mask.png,thickening,1,20923,0.47394004,12.586646
synthetic_form_00711,b06-008,data\synthetic_form_anomalies\images\synthetic_form_00711.png,data\synthetic_form_anomalies\masks\synthetic_form_00711_mask.png,thinning,1,6399,0.99158394,46.683483
synthetic_form_00712,f04-024,data\synthetic_form_anomalies\images\synthetic_form_00712.png,data\synthetic_form_anomalies\masks\synthetic_form_00712_mask.png,blur,1,12624,0.888335,39.882545
synthetic_form_00713,g06-050c,data\synthetic_form_anomalies\images\synthetic_form_00713.png,data\synthetic_form_anomalies\masks\synthetic_form_00713_mask.png,thinning,1,5708,0.719966,28.7922
synthetic_form_00714,g01-016,data\synthetic_form_anomalies\images\synthetic_form_00714.png,data\synthetic_form_anomalies\masks\synthetic_form_00714_mask.png,thickening,1,8526,0.8997184,40.632362
synthetic_form_00715,g06-011o,data\synthetic_form_anomalies\images\synthetic_form_00715.png,data\synthetic_form_anomalies\masks\synthetic_form_00715_mask.png,thinning,1,12226,0.9816051,46.02618
synthetic_form_00716,h06-089,data\synthetic_form_anomalies\images\synthetic_form_00716.png,data\synthetic_form_anomalies\masks\synthetic_form_00716_mask.png,dropout,1,6371,0.8589377,37.946163
synthetic_form_00717,b01-033,data\synthetic_form_anomalies\images\synthetic_form_00717.png,data\synthetic_form_anomalies\masks\synthetic_form_00717_mask.png,thinning,1,18620,0.7376162,29.954805
synthetic_form_00718,g06-050m,data\synthetic_form_anomalies\images\synthetic_form_00718.png,data\synthetic_form_anomalies\masks\synthetic_form_00718_mask.png,blur,1,14975,0.7947593,33.71878
synthetic_form_00719,a01-072u,data\synthetic_form_anomalies\images\synthetic_form_00719.png,data\synthetic_form_anomalies\masks\synthetic_form_00719_mask.png,thickening,1,3094,1.1450092,56.789486
synthetic_form_00720,c03-007c,data\synthetic_form_anomalies\images\synthetic_form_00720.png,data\synthetic_form_anomalies\masks\synthetic_form_00720_mask.png,thickening,1,3278,0.84998274,37.35631
synthetic_form_00721,l04-179,data\synthetic_form_anomalies\images\synthetic_form_00721.png,data\synthetic_form_anomalies\masks\synthetic_form_00721_mask.png,dropout,1,3214,0.82780325,35.895367
synthetic_form_00722,n02-028,data\synthetic_form_anomalies\images\synthetic_form_00722.png,data\synthetic_form_anomalies\masks\synthetic_form_00722_mask.png,thinning,1,9930,0.8997796,40.63639
synthetic_form_00723,b01-033,data\synthetic_form_anomalies\images\synthetic_form_00723.png,data\synthetic_form_anomalies\masks\synthetic_form_00723_mask.png,dropout,1,4026,0.7429872,30.30859
synthetic_form_00724,p02-069,data\synthetic_form_anomalies\images\synthetic_form_00724.png,data\synthetic_form_anomalies\masks\synthetic_form_00724_mask.png,blur,1,13692,0.66696846,25.301289
synthetic_form_00725,n02-127,data\synthetic_form_anomalies\images\synthetic_form_00725.png,data\synthetic_form_anomalies\masks\synthetic_form_00725_mask.png,thickening,1,5016,0.716823,28.58517
synthetic_form_00726,g06-018l,data\synthetic_form_anomalies\images\synthetic_form_00726.png,data\synthetic_form_anomalies\masks\synthetic_form_00726_mask.png,thinning,1,6281,0.80092067,34.124626
synthetic_form_00727,g03-004,data\synthetic_form_anomalies\images\synthetic_form_00727.png,data\synthetic_form_anomalies\masks\synthetic_form_00727_mask.png,blur,1,4851,0.6789694,26.091782
synthetic_form_00728,n02-154,data\synthetic_form_anomalies\images\synthetic_form_00728.png,data\synthetic_form_anomalies\masks\synthetic_form_00728_mask.png,thinning,1,129,1.041958,50.00158
synthetic_form_00729,a01-102u,data\synthetic_form_anomalies\images\synthetic_form_00729.png,data\synthetic_form_anomalies\masks\synthetic_form_00729_mask.png,thickening,1,8727,1.0121375,48.03733
synthetic_form_00730,b03-109,data\synthetic_form_anomalies\images\synthetic_form_00730.png,data\synthetic_form_anomalies\masks\synthetic_form_00730_mask.png,dropout,1,7434,0.47651973,12.756568
synthetic_form_00731,h04-078,data\synthetic_form_anomalies\images\synthetic_form_00731.png,data\synthetic_form_anomalies\masks\synthetic_form_00731_mask.png,dropout,1,3522,1.4553176,77.22929
synthetic_form_00732,c03-087d,data\synthetic_form_anomalies\images\synthetic_form_00732.png,data\synthetic_form_anomalies\masks\synthetic_form_00732_mask.png,thinning,1,6175,0.7797381,32.729347
synthetic_form_00733,a02-106,data\synthetic_form_anomalies\images\synthetic_form_00733.png,data\synthetic_form_anomalies\masks\synthetic_form_00733_mask.png,blur,1,3755,0.813169,34.931416
synthetic_form_00734,d03-117,data\synthetic_form_anomalies\images\synthetic_form_00734.png,data\synthetic_form_anomalies\masks\synthetic_form_00734_mask.png,thinning,1,6848,0.7533636,30.992075
synthetic_form_00735,a06-008,data\synthetic_form_anomalies\images\synthetic_form_00735.png,data\synthetic_form_anomalies\masks\synthetic_form_00735_mask.png,dropout,1,9375,0.5380624,16.810339
synthetic_form_00736,l04-130,data\synthetic_form_anomalies\images\synthetic_form_00736.png,data\synthetic_form_anomalies\masks\synthetic_form_00736_mask.png,dropout,1,12171,0.617195,22.022747
synthetic_form_00737,j04-061,data\synthetic_form_anomalies\images\synthetic_form_00737.png,data\synthetic_form_anomalies\masks\synthetic_form_00737_mask.png,thinning,1,5869,1.0507861,50.583088
synthetic_form_00738,e07-076,data\synthetic_form_anomalies\images\synthetic_form_00738.png,data\synthetic_form_anomalies\masks\synthetic_form_00738_mask.png,thinning,1,9638,0.81138194,34.813705
synthetic_form_00739,g06-050h,data\synthetic_form_anomalies\images\synthetic_form_00739.png,data\synthetic_form_anomalies\masks\synthetic_form_00739_mask.png,thinning,1,10558,0.6140109,21.813011
synthetic_form_00740,a02-090,data\synthetic_form_anomalies\images\synthetic_form_00740.png,data\synthetic_form_anomalies\masks\synthetic_form_00740_mask.png,thinning,1,2522,0.42605114,9.432239
synthetic_form_00741,l07-065,data\synthetic_form_anomalies\images\synthetic_form_00741.png,data\synthetic_form_anomalies\masks\synthetic_form_00741_mask.png,thickening,1,7067,1.3060918,67.39989
synthetic_form_00742,k04-110,data\synthetic_form_anomalies\images\synthetic_form_00742.png,data\synthetic_form_anomalies\masks\synthetic_form_00742_mask.png,blur,1,3623,0.6439959,23.788101
synthetic_form_00743,j04-019,data\synthetic_form_anomalies\images\synthetic_form_00743.png,data\synthetic_form_anomalies\masks\synthetic_form_00743_mask.png,dropout,1,4371,0.8580726,37.88918
synthetic_form_00744,b02-105,data\synthetic_form_anomalies\images\synthetic_form_00744.png,data\synthetic_form_anomalies\masks\synthetic_form_00744_mask.png,thickening,1,2310,0.78217834,32.890083
synthetic_form_00745,k07-085,data\synthetic_form_anomalies\images\synthetic_form_00745.png,data\synthetic_form_anomalies\masks\synthetic_form_00745_mask.png,blur,1,24242,1.2445085,63.34344
