sample_id,form_id,writer_id,image_path,image_width,image_height,skew,baseline_deviation,word_spacing_cv,character_height_cv,average_word_height,average_word_width,stroke_density,slant_angle,writing_area,connected_component_count,num_lines,num_words,num_components,segmentation_error_count
g06-037l,g06-037l,343,data/raw/IAM/images/formsE-H/g06-037l.png,2479,3542,0.0,6.407941438020923,0.38829559188518975,0.5289797804801921,57.774193548387096,114.55913978494624,0.03620656233442318,12.6,0.35250821753093003,315,10,93,315,1
g06-037m,g06-037m,344,data/raw/IAM/images/formsE-H/g06-037m.png,2479,3542,-127.0,14.54736812303163,0.3071469344773961,0.5834259404852435,67.11827956989248,162.40860215053763,0.057391853826180984,24.454545454545453,0.39686591536039945,125,11,93,118,0
g06-037n,g06-037n,345,data/raw/IAM/images/formsE-H/g06-037n.png,2479,3542,-127.0,10.275834061716928,0.4665919380324897,0.5786934915848642,84.55555555555556,206.46913580246914,0.06475126345748741,44.63636363636363,0.4120719065560078,339,11,81,266,3
g06-037o,g06-037o,346,data/raw/IAM/images/formsE-H/g06-037o.png,2479,3542,-30.0,22.349671407564987,0.27771994058226696,0.5999215930037833,83.23170731707317,201.5121951219512,0.07505432989279041,25.90909090909091,0.4334975055286541,106,11,82,106,1
g06-037p,g06-037p,347,data/raw/IAM/images/formsE-H/g06-037p.png,2479,3542,-95.0,4.904177972090018,0.2920700031898196,0.3581180099536247,69.6774193548387,132.3763440860215,0.06427001627722222,0.6,0.34605787428629736,373,10,93,370,1
g06-037r,g06-037r,348,data/raw/IAM/images/formsE-H/g06-037r.png,2479,3542,0.0,6.21712409346818,0.30138037906247583,0.4294247865544913,52.376344086021504,137.6021505376344,0.056660934883931396,-11.8,0.35235105319466126,260,10,93,252,0
g06-042a,g06-042a,332,data/raw/IAM/images/formsE-H/g06-042a.png,2479,3542,-63.0,5.525562949699819,0.38633295462457673,0.49537236830408926,65.34482758620689,138.77586206896552,0.052821528894853,33.285714285714285,0.23831101637720717,202,7,58,201,0
g06-042b,g06-042b,333,data/raw/IAM/images/formsE-H/g06-042b.png,2479,3542,-127.0,6.058380549075061,0.28220009943816216,0.43282661890111174,80.70689655172414,159.4655172413793,0.05066085948470104,-3.5,0.2790054185252109,193,8,58,193,0
g06-042c,g06-042c,334,data/raw/IAM/images/formsE-H/g06-042c.png,2479,3542,-30.0,5.550175778087989,0.31351382298423486,0.5534740467539709,51.241379310344826,105.5,0.034735862011861386,1.6666666666666667,0.2021886158810234,159,6,58,155,1
g06-042d,g06-042d,335,data/raw/IAM/images/formsE-H/g06-042d.png,2479,3542,-95.0,9.104207387117414,0.3679205737503114,0.531475709951519,70.94827586206897,108.79310344827586,0.05288544613455377,13.4,0.18454373029324359,176,5,58,170,1
g06-042e,g06-042e,336,data/raw/IAM/images/formsE-H/g06-042e.png,2479,3542,-63.0,7.3999597266548065,0.2753447878482859,0.484917321837222,59.327586206896555,120.41379310344827,0.060696085074638015,-3.0,0.1981558701221258,127,6,58,127,0
g06-042f,g06-042f,337,data/raw/IAM/images/formsE-H/g06-042f.png,2479,3542,-30.0,9.982793783644656,0.2846542958983173,0.5351445694141207,57.91379310344828,88.27586206896552,0.05538889239021589,-22.6,0.16263433849416978,107,5,58,97,1
g06-042g,g06-042g,338,data/raw/IAM/images/formsE-H/g06-042g.png,2479,3542,0.0,13.689112614250314,0.40004803483069,0.46350141628882296,61.172413793103445,117.62068965517241,0.06426771836986005,21.4,0.17109558803264188,93,5,58,79,0
g06-042h,g06-042h,339,data/raw/IAM/images/formsE-H/g06-042h.png,2479,3542,-127.0,7.600728653741328,0.3655717083107032,0.5888922100371894,64.13793103448276,137.91379310344828,0.044128006726431926,4.428571428571429,0.24055983303225353,175,7,58,195,1
g06-042i,g06-042i,340,data/raw/IAM/images/formsE-H/g06-042i.png,2479,3542,-63.0,6.173870384843815,0.351686911243594,0.37920848344990804,46.793103448275865,101.37931034482759,0.047892218060757386,11.4,0.16420256524085206,189,5,58,183,0
g06-042j,g06-042j,341,data/raw/IAM/images/formsE-H/g06-042j.png,2479,3542,-63.0,9.534408170444072,0.30336084652346224,0.5236798577056033,78.98275862068965,152.6551724137931,0.05725147572218308,22.428571428571427,0.26623057739216077,228,7,58,216,1
g06-042k,g06-042k,342,data/raw/IAM/images/formsE-H/g06-042k.png,2479,3542,-30.0,9.438432114995308,0.3118074105863314,0.4657316160168778,66.91379310344827,123.34482758620689,0.06373091204586752,-6.0,0.2018149519771843,135,6,58,132,0
g06-042l,g06-042l,343,data/raw/IAM/images/formsE-H/g06-042l.png,2479,3542,-30.0,8.796815277233277,0.40686171394028914,0.48878647566481503,56.275862068965516,105.08620689655173,0.04197848826776723,13.4,0.1726329513480714,178,5,58,174,1
g06-042m,g06-042m,344,data/raw/IAM/images/formsE-H/g06-042m.png,2479,3542,-63.0,12.405578314639412,0.34618432057205784,0.5633540196600608,62.5,151.8448275862069,0.05525553672225653,26.428571428571427,0.2340235049514738,92,7,58,81,0
g06-042n,g06-042n,345,data/raw/IAM/images/formsE-H/g06-042n.png,2479,3542,-63.0,7.749669370840904,0.3815463580408968,0.5754090339600312,79.63793103448276,190.72413793103448,0.06344079417545113,45.0,0.28556714345163403,239,8,58,174,2
g06-042o,g06-042o,346,data/raw/IAM/images/formsE-H/g06-042o.png,2479,3542,-191.0,22.321853621525705,0.3470962269296233,0.5837603674269635,78.37288135593221,192.66101694915255,0.07433664115711505,23.25,0.30575820517416885,78,8,59,74,2
g06-042p,g06-042p,347,data/raw/IAM/images/formsE-H/g06-042p.png,2479,3542,-63.0,5.410217314133978,0.2350916186692886,0.3161117798718902,67.3103448275862,119.43103448275862,0.0716681951166612,1.0,0.19323332366810628,214,6,58,211,0
g06-042r,g06-042r,348,data/raw/IAM/images/formsE-H/g06-042r.png,2479,3542,-30.0,5.710710477833458,0.3102146837153981,0.396279273164624,49.172413793103445,132.9655172413793,0.05612506066226575,-12.0,0.20557505177881558,154,6,58,149,1
g06-045a,g06-045a,332,data/raw/IAM/images/formsE-H/g06-045a.png,2479,3542,-63.0,5.13871640037748,0.34585692421317354,0.5216314352078922,71.5625,166.296875,0.05416126283605561,33.0,0.2908387541742506,279,8,64,278,0
g06-045b,g06-045b,333,data/raw/IAM/images/formsE-H/g06-045b.png,2479,3542,-95.0,7.355165427022454,0.19182048413485195,0.47662935839301157,85.203125,186.828125,0.049592759240120486,-3.2,0.3505344384643541,269,10,64,265,0
g06-045c,g06-045c,334,data/raw/IAM/images/formsE-H/g06-045c.png,2479,3542,-159.0,7.4055492939375815,0.24259023268191102,0.5571112350848549,59.578125,122.78125,0.03911981108852035,0.42857142857142855,0.24982524009130108,214,7,64,209,1
g06-045d,g06-045d,335,data/raw/IAM/images/formsE-H/g06-045d.png,2479,3542,-63.0,6.613681887256574,0.2211262937117747,0.5010678416172367,75.859375,128.8125,0.051696750291018015,11.571428571428571,0.24204423879959247,217,7,64,210,1
g06-045e,g06-045e,336,data/raw/IAM/images/formsE-H/g06-045e.png,2479,3542,-63.0,6.733932736407894,0.2263835844584827,0.5340697834215397,65.703125,137.4375,0.06258013767658771,0.7142857142857143,0.23990691771353678,180,7,64,176,2
g06-045f,g06-045f,337,data/raw/IAM/images/formsE-H/g06-045f.png,2479,3542,0.0,7.668752488863791,0.4069764452482316,0.5573073296156641,61.765625,103.796875,0.06257070237918383,-24.333333333333332,0.1970206425105841,148,6,64,135,1
g06-045g,g06-045g,338,data/raw/IAM/images/formsE-H/g06-045g.png,2479,3542,0.0,12.207518160124396,0.32618907688520443,0.5627461090286008,63.4375,132.234375,0.06982972746265338,20.333333333333332,0.19564602400423295,115,6,64,100,0
g06-045h,g06-045h,339,data/raw/IAM/images/formsE-H/g06-045h.png,2479,3542,30.0,7.253811670040632,0.391270472511544,0.5285101516864835,69.84375,156.0625,0.046684501274067564,3.5,0.29221155048539865,220,8,64,229,3
g06-045i,g06-045i,340,data/raw/IAM/images/formsE-H/g06-045i.png,2479,3542,-30.0,5.045891944492049,0.3456088157356754,0.4055430896064515,53.546875,125.078125,0.048113071139386926,13.0,0.23629316296415584,249,7,64,245,1
g06-045j,g06-045j,341,data/raw/IAM/images/formsE-H/g06-045j.png,2479,3542,0.0,7.689531366009671,0.3069555148034738,0.4535313581030365,86.0923076923077,177.15384615384616,0.05474685663020045,28.11111111111111,0.34020839990989243,273,9,65,255,0
g06-045k,g06-045k,342,data/raw/IAM/images/formsE-H/g06-045k.png,2479,3542,-127.0,9.67201025848161,0.279220805713304,0.511168843997135,72.421875,138.390625,0.06307024467245462,-6.142857142857143,0.24530164049956393,189,7,64,181,1
g06-045l,g06-045l,343,data/raw/IAM/images/formsE-H/g06-045l.png,2479,3542,-30.0,6.777080287497337,0.31577824359207085,0.5678275034474308,64.78125,126.921875,0.04261727649796507,12.428571428571429,0.23393797566412752,257,7,64,254,0
g06-045m,g06-045m,344,data/raw/IAM/images/formsE-H/g06-045m.png,2479,3542,0.0,12.79702572003723,0.3721640192756733,0.6633096366541678,71.125,178.671875,0.05603480892924707,26.77777777777778,0.3040139088159854,109,9,64,102,0
g06-045n,g06-045n,345,data/raw/IAM/images/formsE-H/g06-045n.png,2479,3542,-63.0,10.829199464547093,0.5288045009873252,0.5943211972072884,91.18461538461538,225.58461538461538,0.06602673496221957,44.4,0.3582371992495289,319,10,65,249,0
g06-045o,g06-045o,346,data/raw/IAM/images/formsE-H/g06-045o.png,2479,3542,-30.0,17.16664761894308,0.2826344669734399,0.6653567004284808,80.16666666666667,213.93939393939394,0.06930830624339965,29.4,0.3721627566533472,97,10,66,97,0
g06-045p,g06-045p,347,data/raw/IAM/images/formsE-H/g06-045p.png,2479,3542,-95.0,3.8422129701775347,0.22974905706025137,0.36919679610127415,68.671875,134.234375,0.06482281763180639,1.8571428571428572,0.2404756703913096,288,7,64,287,0
g06-045r,g06-045r,348,data/raw/IAM/images/formsE-H/g06-045r.png,2479,3542,0.0,5.480896976711608,0.31822927300168724,0.4503579759211746,53.984375,144.796875,0.05743313773589126,-10.714285714285714,0.24439099844680637,205,7,64,203,1
g06-047a,g06-047a,332,data/raw/IAM/images/formsE-H/g06-047a.png,2479,3542,-30.0,9.871735729132595,0.38064596161034947,0.5450197968128778,64.23880597014926,146.83582089552237,0.04846304380550956,32.5,0.30262106835760305,263,8,67,264,2
g06-047b,g06-047b,333,data/raw/IAM/images/formsE-H/g06-047b.png,2479,3542,-30.0,10.008936308029165,0.3127654652461595,0.45768839181259235,71.12121212121212,158.1969696969697,0.05181133141067714,-1.5,0.29723773429159545,265,8,66,268,0
g06-047c,g06-047c,334,data/raw/IAM/images/formsE-H/g06-047c.png,2479,3542,-95.0,9.316322891301182,0.3338338680312933,0.5693670559127735,54.78787878787879,120.81818181818181,0.03376348202507143,3.5,0.27487632419494845,208,8,66,209,1
g06-047d,g06-047d,335,data/raw/IAM/images/formsE-H/g06-047d.png,2479,3542,-95.0,8.609617211184531,0.27840734456855754,0.49410900472078084,65.87878787878788,124.65151515151516,0.04948415699520265,13.285714285714286,0.2403398029614772,214,7,66,204,0
g06-047e,g06-047e,336,data/raw/IAM/images/formsE-H/g06-047e.png,2479,3542,-30.0,12.509304244771657,0.3008015391016906,0.5488515788067367,58.96969696969697,128.93939393939394,0.06798924731182796,-1.6666666666666667,0.21183019236231437,154,6,66,153,0
g06-047f,g06-047f,337,data/raw/IAM/images/formsE-H/g06-047f.png,2479,3542,30.0,10.183125178093366,0.39241802637817225,0.5907958216895685,55.81818181818182,97.21212121212122,0.05408775221137252,-19.666666666666668,0.20615724314621134,158,6,66,150,1
g06-047g,g06-047g,338,data/raw/IAM/images/formsE-H/g06-047g.png,2479,3542,-63.0,20.819861137893273,0.37749046661684127,0.5311138321462613,59.96969696969697,129.15151515151516,0.06842363651583332,18.333333333333332,0.20135758098120202,107,6,66,91,1
g06-047h,g06-047h,339,data/raw/IAM/images/formsE-H/g06-047h.png,2479,3542,0.0,11.551914671245308,0.34685097909113843,0.5877549615602352,62.57575757575758,138.8030303030303,0.050662909114199704,0.7142857142857143,0.2542712824997056,194,7,66,201,1
g06-047i,g06-047i,340,data/raw/IAM/images/formsE-H/g06-047i.png,2479,3542,0.0,7.015524440631255,0.33341418817012897,0.40723518747607435,51.15151515151515,122.96969696969697,0.048082825707135096,13.0,0.24117892385251244,249,7,66,240,1
g06-047j,g06-047j,341,data/raw/IAM/images/formsE-H/g06-047j.png,2479,3542,-30.0,11.649758316575875,0.3512931023046728,0.5111619536262028,80.0909090909091,178.27272727272728,0.05098716748216241,30.11111111111111,0.3626813055755301,278,9,66,265,0
g06-047k,g06-047k,342,data/raw/IAM/images/formsE-H/g06-047k.png,2479,3542,-95.0,10.05920335043834,0.3682636316499758,0.5057636488626873,68.0,132.36363636363637,0.052030633171514976,-7.0,0.2737768571642679,202,8,66,197,2
g06-047l,g06-047l,343,data/raw/IAM/images/formsE-H/g06-047l.png,2479,3542,95.0,8.952005044453115,0.30224212999007866,0.5923513600180108,54.53030303030303,124.06060606060606,0.039556192883531016,12.142857142857142,0.2436602981703566,255,7,66,268,1
g06-047m,g06-047m,344,data/raw/IAM/images/formsE-H/g06-047m.png,2479,3542,-30.0,18.911098652892818,0.42180541804461263,0.6361050417564147,64.01515151515152,170.3030303030303,0.05294814163978268,25.444444444444443,0.3079751334131607,102,9,66,95,1
g06-047n,g06-047n,345,data/raw/IAM/images/formsE-H/g06-047n.png,2479,3542,-63.0,12.419453120386613,0.4537300521063593,0.5436933007234912,74.25757575757575,187.33333333333334,0.061316456221147085,43.22222222222222,0.31856083478406644,315,9,66,222,2
g06-047o,g06-047o,346,data/raw/IAM/images/formsE-H/g06-047o.png,2479,3542,-30.0,23.550275064701495,0.3505692585684605,0.6325592089131497,75.56716417910448,199.77611940298507,0.07501956611308418,25.22222222222222,0.3576780130965725,91,9,67,90,0
g06-047p,g06-047p,347,data/raw/IAM/images/formsE-H/g06-047p.png,2479,3542,0.0,8.052635433865781,0.3014125835260812,0.36668703066900615,69.57575757575758,131.13636363636363,0.07232475815871832,-0.14285714285714285,0.24315805561749754,271,7,66,271,0
g06-047r,g06-047r,348,data/raw/IAM/images/formsE-H/g06-047r.png,2479,3542,-30.0,8.778711263907228,0.28119809678023466,0.45392411815137323,50.42424242424242,141.57575757575756,0.0577179333280485,-11.0,0.24135795453121864,209,7,66,197,0
g06-050a,g06-050a,332,data/raw/IAM/images/formsE-H/g06-050a.png,2479,3542,-63.0,7.805002822824242,0.380527857344802,0.5491339029629903,68.48684210526316,152.4078947368421,0.05283292148310308,32.55555555555556,0.3296187124869798,308,9,76,303,0
g06-050b,g06-050b,333,data/raw/IAM/images/formsE-H/g06-050b.png,2479,3542,0.0,9.790776004013152,0.3102804346775452,0.4851980138613433,72.53333333333333,155.28,0.04701336823715614,0.1111111111111111,0.3327273775034969,319,9,75,315,0
g06-050c,g06-050c,334,data/raw/IAM/images/formsE-H/g06-050c.png,2479,3542,-63.0,7.285812949877491,0.3315521316658938,0.5430664168718385,58.78947368421053,124.90789473684211,0.03574030097495862,1.2222222222222223,0.3294224848410442,267,9,76,256,1
g06-050d,g06-050d,335,data/raw/IAM/images/formsE-H/g06-050d.png,2479,3542,-63.0,9.241465001357483,0.2814649290175827,0.4983997507515908,68.0,131.61333333333334,0.05120979740952588,12.0,0.27632155276542036,280,8,75,264,1
g06-050e,g06-050e,336,data/raw/IAM/images/formsE-H/g06-050e.png,2479,3542,-63.0,10.353870750922749,0.31483513844720185,0.5635130402738785,61.44,132.82666666666665,0.06884412955089247,-2.142857142857143,0.24503468890230734,177,7,75,174,0
g06-050f,g06-050f,337,data/raw/IAM/images/formsE-H/g06-050f.png,2479,3542,-30.0,7.939437706553394,0.38252882243266145,0.5860129431216086,57.82666666666667,99.61333333333333,0.06890683135882147,-24.333333333333332,0.20483615162395175,183,6,75,173,0
g06-050g,g06-050g,338,data/raw/IAM/images/formsE-H/g06-050g.png,2479,3542,-63.0,14.208888152651246,0.3650668800333845,0.5984032921293256,61.18666666666667,128.26666666666668,0.064791650332737,19.571428571428573,0.2396773211179441,143,7,75,120,0
g06-050h,g06-050h,339,data/raw/IAM/images/formsE-H/g06-050h.png,2479,3542,-127.0,9.550753722373482,0.33342486010856714,0.5836221336424114,61.14666666666667,138.62666666666667,0.05090543461061605,0.25,0.28429832615426387,247,8,75,258,1
g06-050i,g06-050i,340,data/raw/IAM/images/formsE-H/g06-050i.png,2479,3542,-30.0,8.409465211164115,0.2619593444731806,0.42685736669000907,52.45333333333333,119.45333333333333,0.04781355638380862,10.25,0.27329465875864317,272,8,75,268,1
g06-050j,g06-050j,341,data/raw/IAM/images/formsE-H/g06-050j.png,2479,3542,30.0,14.283095753367544,0.3489051629512301,0.5909443390067253,83.61333333333333,174.84,0.05483273867823329,30.8,0.39069687350024795,327,10,75,325,0
g06-050k,g06-050k,342,data/raw/IAM/images/formsE-H/g06-050k.png,2479,3542,-63.0,9.832083487627273,0.3395397025778147,0.4987785194942415,77.90666666666667,150.61333333333334,0.051593473268665084,-7.0,0.3558829230471022,254,9,75,243,0
g06-050l,g06-050l,343,data/raw/IAM/images/formsE-H/g06-050l.png,2479,3542,0.0,9.569004907594156,0.3904321195330785,0.5544815257194563,62.4,134.2,0.043740063529434346,8.5,0.2848191323207546,289,8,75,299,1
g06-050m,g06-050m,344,data/raw/IAM/images/formsE-H/g06-050m.png,2479,3542,30.0,17.23778463593239,0.35223776269555335,0.7183924190477909,68.27027027027027,180.56756756756758,0.053667944099364887,25.6,0.35384901153882337,120,10,74,109,2
g06-050n,g06-050n,345,data/raw/IAM/images/formsE-H/g06-050n.png,2479,3542,-30.0,10.885534686607961,0.40075748767064034,0.6462807511806147,93.41666666666667,240.18055555555554,0.06717944587628866,44.45454545454545,0.42420704328556375,364,11,72,299,3
g06-050o,g06-050o,346,data/raw/IAM/images/formsE-H/g06-050o.png,2479,3542,-63.0,17.66745498605244,0.39194570805289664,0.7273870657080554,77.60526315789474,197.60526315789474,0.07649988821819807,24.8,0.38206308485348073,114,10,76,113,3
g06-050p,g06-050p,347,data/raw/IAM/images/formsE-H/g06-050p.png,2479,3542,-63.0,9.444866411618575,0.38956179557242615,0.4056502925548284,71.56,132.6,0.07555465401356472,0.14285714285714285,0.2537726843372528,319,7,75,317,1
g06-050r,g06-050r,348,data/raw/IAM/images/formsE-H/g06-050r.png,2479,3542,-63.0,6.656450760034433,0.32472628207737414,0.4933539680572456,53.266666666666666,141.8,0.05544399786230864,-11.5,0.2881154834431927,251,8,75,247,0
g06-089,g06-089,349,data/raw/IAM/images/formsE-H/g06-089.png,2479,3542,63.0,4.853563742535476,0.3455285723275144,0.4837811866620735,50.19047619047619,125.47619047619048,0.03240047268803775,3.4,0.34579023936583964,348,10,84,341,3
g06-093,g06-093,349,data/raw/IAM/images/formsE-H/g06-093.png,2479,3542,63.0,6.792243762185162,0.36476122494438745,0.4879158635620423,47.28947368421053,110.84210526315789,0.03208144361562842,2.75,0.2654751635932687,306,8,76,303,1
g06-096,g06-096,349,data/raw/IAM/images/formsE-H/g06-096.png,2479,3542,127.0,9.439280968538709,0.36392902877357997,0.5189808850458544,44.11842105263158,104.35526315789474,0.03231234174630401,3.2857142857142856,0.24400617359734816,273,7,76,270,2
g06-101,g06-101,349,data/raw/IAM/images/formsE-H/g06-101.png,2479,3542,95.0,5.586495610534192,0.32584091135570115,0.5085657441069819,45.09230769230769,118.86153846153846,0.03219802375524172,2.7142857142857144,0.24187659684090573,278,7,65,273,0
g06-105,g06-105,349,data/raw/IAM/images/formsE-H/g06-105.png,2479,3542,127.0,3.275704080914036,0.2949589200485625,0.5210508641194364,47.806451612903224,125.5,0.03344003382946605,4.428571428571429,0.2316158156521557,275,7,62,269,0
g06-109,g06-109,349,data/raw/IAM/images/formsE-H/g06-109.png,2479,3542,95.0,6.704811964571494,0.39008464906743906,0.5187194942632214,43.526315789473685,104.03947368421052,0.029989817505311378,5.75,0.2522128852433849,299,8,76,292,2
